Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Context,Inclusion,Inclusion.comments,Semantics,Response.variable,Verb.form,Verb.particle,Recipient,Recipient.head,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Recipient.coordinated,Recipient.quantified.pronoun,Recipient.contains.contraction,Recipient.contains.acronym,Recipient.contains.multiword.number,Recipient.contains.potentially.relevant.like,Theme,Theme.head,Theme.type,Theme.animacy,Theme.definiteness,Theme.length,Theme.coordinated,Theme.quantified.pronoun,Theme.rate.expression,Theme.contains.contraction,Theme.contains.acronym,Theme.contains.multiword.number,Theme.contains.potentially.relevant.like
dat-2211,UK,uk-Y,uk-Y-90,F,1981,"d!"" (laughter) [052] That 's it, yeah.  Comes and gives you a love when you 're like sat there, fed up, y",y,,A,D,gives,,you,you,P,A,Definite,1,0,0,0,0,0,0,a love,love,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-2212,UK,uk-plus,uk-plus-151,F,1945,"- you-know they don't give you- they don't have to give you a  tea-break, they don't have to pay your ho",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,a tea-break,tea-break,N,T,Indefinite,3,0,0,0,0,0,0,0
dat-2213,UK,uk-plus,uk-plus-139,M,1945,n odd farmer or fowl-keeper'd catch  you and he'd give you a telling off or maybe kick you in t' backsid,y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,a telling-off,telling-off,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2214,UK,uk-plus,uk-plus-187,M,1915,s gone in for that  {15.0} and er Red-Cross have given him a good job and so he's er- he- he- he went- h,y,,A,D,given,,him,him,P,A,Definite,1,0,0,0,0,0,0,a good job,job,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2215,UK,uk-plus,uk-plus-187,M,1915,"ral bloke came out and he says, ""Here my son,"" and give me a green- card. He says, ""You won't be called",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,a green card,green card,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2216,UK,uk-plus,uk-plus-210,F,1937,"where."" I felt like a piece of a  jigsaw. So they gave me three account-managers to work for, who were a",y,,A,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,three account-managers,account-managers,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2217,UK,uk-plus,uk-plus-212,M,1927,"e said, ""Half-a-crown please."" So, ""Oh  heck."" We gave him half-a-crown. I think he was the road man or",y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,half a crown,crown,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2218,UK,uk-A,uk-A-97,F,1925,"[001] Oh, well I-I don't know but I never- I just give them a little minding and give them money that's",y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,a little minding,minding,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2219,UK,uk-A,uk-A-100,M,1933,"r, they gave you a bed in every room. And eh, they gave you a like eh a coalhouse and that ken, everythi",y,,A,D,gave,,you,you,P,A,Definite,1,0,0,0,0,0,0,a coalhouse,coalhouse,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-2220,UK,uk-A,uk-A-74,F,1917,and all the rest of it. As if I were nae- so I've given her all the news in my letter yesterday. So likel,y,,C,D,given,,her,her,P,A,Definite,1,0,0,0,0,0,0,all the news,news,N,I,Definite,3,0,0,0,0,0,0,0
dat-2221,UK,uk-A,uk-A-106,F,1936,f us er- when we went out we wondered if she would gie us a Doulton figurine ken? Just be- you ken you',y,,T,D,gie,,us,us,P,A,Definite,1,0,0,0,0,0,0,a Doulton figurine,figurine,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2222,UK,uk-A,uk-A-106,F,1936,"stand no more of it- he says ""John- why don't you give your two sisters a Doulton figurine?"" Because you",y,,T,D,give,,your two sisters,sisters,N,A,Definite,3,0,0,0,0,0,0,a Doulton figurine,figurine,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2223,UK,uk-A,uk-A-75,M,1921,a boy I was old- younger than him and he used to give me his comic cuts. You know he- I always thought,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,his comic cuts,cuts,N,I,Definite,3,0,0,0,0,0,0,0
dat-2224,UK,uk-A,uk-A-78,M,1928,year in Saudi- Arabia he said to his mother don't give me any more chicken. So Alan sent him for of his,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,any more chicken,chicken,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2225,UK,uk-A,uk-A-79,M,1933,"and you'd take the bolts out this pipe and you'd give it a quarter ton- (laughs). [1] Oh right, aye, a",y,,A,D,give,,it,it,P,I,Definite,1,0,0,0,0,0,0,a quarter ton,ton,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2226,UK,uk-A,uk-A-111,M,1935,"her was making tea. And I said to her er ""Mind and gie it time to mask"". [1] Aye, aye to mask your tea.",y,,A,D,gie,,it,it,P,I,Definite,1,0,0,0,0,0,0,time to mask,time,N,T,Indefinite,3,0,0,0,0,0,0,0
dat-2227,UK,uk-A,uk-A-113,M,1913,"never had malaria- I loved the sun. You could nae give me enough of it, aye. I loved the sun. I came to",y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,enough of it,it,P,I,Indefinite,3,0,1,0,0,0,0,0
dat-2228,UK,uk-A,uk-A-113,M,1913,"ndy. Arranged Saturday morning. ""Hey mum could you give me a jelly piece"". ""Alright"". Er, a jelly piece-",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,a jelly piece,piece,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2229,UK,uk-A,uk-A-117,M,1931,place in society and you've got to- you've got to give them that wee bit. [022] To give them their plac,y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,that wee bit,bit,D,I,Definite,3,0,0,0,0,0,0,0
dat-2230,UK,uk-A,uk-A-118,F,1933,"ife by hokey, if he just looked- we'd such a- I'll gie you a good laugh because this Auchinleck Barony",y,,A,D,gie,,you,you,P,A,Definite,1,0,0,0,0,0,0,a good laugh,laugh,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2231,UK,uk-A,uk-A-120,F,1934,red what I'd done wrong. And somebody came up and gave me five-hundred dollars. [1] And you thought I co,y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,five-hundred dollars,dollars,N,I,Indefinite,3,0,0,0,0,0,1,0
dat-2232,UK,uk-A,uk-A-121,F,1915,"he'd be out and in the bed and out in the bed and gieing me as many exercises, when here this girl landed",y,,A,D,gieing,,me,me,P,A,Definite,1,0,0,0,0,0,0,as many exercises,exercises,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2233,UK,uk-B,uk-B-53,M,1949, - looked up at the roof by the way he was going to give you a big slap but was times he would nae touch,y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,a big slap,slap,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2234,UK,uk-B,uk-B-97,F,1919,"so Flett-Garden and his wife, they said they would gie me a  run home, you-see, cos Joe, finever the (P",y,,A,D,gie,,me,me,P,A,Definite,1,0,0,0,0,0,0,a run home,home,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2235,UK,uk-B,uk-B-98,M,1915,oes out now to a lot of schools and that. She was gieing us the laugh last- one of the  times she come up,y,,A,D,gieing,,us,us,P,A,Definite,1,0,0,0,0,0,0,the laugh last,laugh,N,I,Definite,3,0,0,0,0,0,0,0
dat-2236,UK,uk-B,uk-B-103,F,1917,"ing, they came and askit me if I would ging up and gie her a retiring present,  because eh, the three o",y,,T,D,gie,,her,her,P,A,Definite,1,0,0,0,0,0,0,a retiring present,present,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2237,UK,uk-B,uk-B-103,F,1917,what way on earth  you ever managed.' He said 'I gave you that little money.' He says 'I 've gien you,y,,T,D,gave,,you,you,P,A,Definite,1,0,0,0,0,0,0,that little money,money,N,I,Definite,3,0,0,0,0,0,0,0
dat-2238,UK,uk-C,uk-C-97,F,1914,ile. [001] You boilt it first. (Inc) and then you gien it an odd stir. [017] There was some boy said tha,y,,A,D,gien,,it,it,P,I,Definite,1,0,0,0,0,0,0,an odd stir,stir,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2239,UK,uk-C,uk-C-99,M,1912,hurt in the Main you-see and he got er- he- they gave him five-hundred pound for losing all them things,y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,five-hundred pound,pound,N,I,Indefinite,3,0,0,0,0,0,1,0
dat-2240,UK,uk-C,uk-C-101,F,1915,"ea"" and she says, ""you'll drink this too."" And she gave me something to drink. And I drunk it like I foo",y,,A,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,something to drink,something,I,I,Indefinite,3,0,0,0,0,0,0,0
dat-2241,UK,uk-C,uk-C-102,M,1927,"know"" he says ""Molly needs you there and she could gie you a wee bit"". Er that was his sister, she was",y,,T,D,gie,,you,you,P,A,Definite,1,0,0,0,0,0,0,a wee bit,bit,I,I,Indefinite,3,0,0,0,0,0,0,0
dat-2242,UK,uk-C,uk-C-106,M,1927,g-- gan in and oh- oh she was wild cross and she gien us a wild donner. And- and that and she g-- she,y,,T,D,gien,,us,us,P,A,Definite,1,0,0,0,0,0,0,a wild donner,donner,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2243,UK,uk-C,uk-C-107,M,1920,And I went to go and (inc) and they would nae gie me a real time for my mother'z.,y,,C,D,gie,,me,me,P,A,Definite,1,0,0,0,0,0,0,a real time,time,N,T,Indefinite,3,0,0,0,0,0,0,0
dat-2244,UK,uk-C,uk-C-108,F,1917," -a-time when I look back on that woman. she never gave none of us a cheeky word, and we were sitting the",y,,C,D,gave,,none of us,us,P,A,Indefinite,3,0,1,0,0,0,0,a cheeky word,word,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2245,UK,uk-C,uk-C-108,F,1917,"ey took all the workers down to Port-Rush and thy gave them a great tea ah, down at the station. And tha",y,,T,D,gave,,them,them,P,A,Definite,1,0,0,0,0,0,0,a great tea,tea,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2246,UK,uk-C,uk-C-108,F,1917,"un. He would said, ""Now there."" And he would have give you half-a-crown. And he would have said, ""Now be",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,half-a-crown,crown,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2247,UK,uk-C,uk-C-109,M,1950,d they shot everything. Everything. And then they gave me really bad prices too. Tommy there knows. You,y,,A,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,really bad prices,prices,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2248,UK,uk-C,uk-C-110,M,1917,"e as how you could take a wee pot or if you- if I given you a wee pot you could take it with you."" ""Oh,""",y,,T,D,given,,you,you,P,A,Definite,1,0,0,0,0,0,0,a wee pot,pot,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2249,UK,uk-C,uk-C-110,M,1917,"t was the going-rate down like  that. (inc) ""I'll give you half-a-crown"" and by-Jove I jo-- I'd- I hoed",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,half-a-crown,crown,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2250,UK,uk-C,uk-C-111,M,1917,"(inc) he was that bad a manager we had, he never gien us a full pay. He brought you in at ten and out a",y,,T,D,gien,,us,us,P,A,Definite,1,0,0,0,0,0,0,a full pay,pay,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2251,UK,uk-C,uk-C-116,M,1925,u it? [020] Aye somebody- oh- some of the Taggarts give me this old bike. [3] Oh that was good. That was,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,this old bike,bike,N,I,Definite,3,0,0,0,0,0,0,0
dat-2252,UK,uk-D,uk-D-97,F,1939,"t go up, you-know and  I gave him the ticket, he gave me that door-stop. But I won't use it as a door-",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,that door-stop,door-stop,N,I,Definite,3,0,0,0,0,0,0,0
dat-2253,UK,uk-D,uk-D-99,M,1924,nd whatnot you-know. But they haven't – they don't give them any  money now they just come. One day we h,y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,any money,money,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-2254,UK,uk-D,uk-D-105,M,1934,. I had over three-hundred on me. And  the doctor gave me some pink stuff to pin- to paint on these ring,y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,some pink stuff,stuff,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2255,UK,uk-H,uk-H-97,F,1980,"s. {to child} What? Is her tea ready yet? Wai just give her them two Kievs.  But er I cannot wait, I can",y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,them two Kievs,Kievs,N,I,Definite,3,0,0,0,0,0,0,0
dat-2256,UK,uk-H,uk-H-97,F,1980,"two yearX, you-know we were really close and er he give us like  twenty-five right. He says, ""I dunno wh",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,like twenty-five,twenty-five,N,I,Indefinite,3,0,0,0,0,0,1,1
dat-2257,UK,uk-H,uk-H-98,F,1951,"idays. So the f-- we went on a Tuesday night and I give  our Nichola a kiss ta'ra. I says, ""Don't you da",y,,A,D,give,,our Nichola,Nichola,N,A,Definite,2,0,0,0,0,0,0,a kiss ta'ra,kiss,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2258,UK,uk-H,uk-H-105,M,1977,"heir car for low- for like rock- bottom price and give me top boot-price for mine obviously, you-know th",y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,top boot price,price,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2259,UK,uk-H,uk-H-107,F,1961,. And they did and she  sold that. This- this man gave them a three-piece and she sold it for fifty poun,y,,T,D,gave,,them,them,P,A,Definite,1,0,0,0,0,0,0,a three-piece,three-piece,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-2260,UK,uk-H,uk-H-107,F,1961,"we're away so I can tell  you where they live and give you their telephone number. [1] Yes, yes. [007] A",y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,their telephone number,number,N,I,Definite,3,0,0,0,0,0,0,0
dat-2261,UK,uk-H,uk-H-111,F,1974,"irst-time I spoke to him er Neil- Neil had sort-of give Lesley the low- down, she was saying to me, ""Wel",y,,C,D,give,,Lesley,Lesley,N,A,Definite-pn,1,0,0,0,0,0,0,the low-down,low-down,N,I,Definite,3,0,0,0,0,0,0,0
